dates,등락률,result
2008-08-08,1.04,0.0
2008-08-11,6.05,1.0
2008-08-12,1.45,0.0
2008-08-13,-0.95,0.0
2008-08-14,1.92,0.0
2008-08-18,4.72,1.0
2008-08-19,0.0,0.0
2008-08-20,-1.35,0.0
2008-08-21,-8.68,-1.0
2008-08-22,-5.3,-1.0
2008-08-25,0.0,0.0
2008-08-26,-1.8,0.0
2008-08-27,-2.15,-1.0
2008-08-28,-3.74,-1.0
2008-08-29,-2.97,-1.0
2008-09-01,-8.35,-1.0
2008-09-02,1.41,0.0
2008-09-03,8.1,1.0
2008-09-04,1.87,0.0
2008-09-05,1.15,0.0
2008-09-08,10.91,1.0
2008-09-09,-3.18,-1.0
2008-09-10,2.01,0.0
2008-09-11,0.0,0.0
2008-09-12,3.73,1.0
2008-09-16,-12.5,-1.0
2008-09-17,5.83,1.0
2008-09-18,1.51,0.0
2008-09-19,6.91,1.0
2008-09-22,5.97,1.0
2008-09-23,-2.35,-1.0
2008-09-24,1.92,0.0
2008-09-25,-3.3,-1.0
2008-09-26,-6.34,-1.0
2008-09-29,-3.13,-1.0
2008-09-30,0.65,0.0
2008-10-01,-2.88,-1.0
2008-10-02,-3.19,-1.0
2008-10-06,-5.45,-1.0
2008-10-07,5.05,1.0
2008-10-08,-8.47,-1.0
2008-10-09,7.5,1.0
2008-10-10,-5.23,-1.0
2008-10-13,5.64,1.0
2008-10-14,7.43,1.0
2008-10-15,-4.65,-1.0
2008-10-16,-14.97,-1.0
2008-10-17,-14.93,-1.0
2008-10-20,8.46,1.0
2008-10-21,-1.73,0.0
2008-10-22,-7.06,-1.0
2008-10-23,-10.44,-1.0
2008-10-24,-14.75,-1.0
2008-10-27,3.63,1.0
2008-10-28,14.0,1.0
2008-10-29,-10.18,-1.0
2008-10-30,14.84,1.0
2008-10-31,2.04,0.0
2008-11-03,-7.33,-1.0
2008-11-04,11.15,1.0
2008-11-05,4.21,1.0
2008-11-06,-14.91,-1.0
2008-11-07,6.02,1.0
2008-11-10,8.09,1.0
2008-11-11,3.5,1.0
2008-11-12,-5.23,-1.0
2008-11-13,-6.66,-1.0
2008-11-14,6.61,1.0
2008-11-17,2.12,1.0
2008-11-18,-10.22,-1.0
2008-11-19,-5.52,-1.0
2008-11-20,-14.88,-1.0
2008-11-21,1.55,0.0
2008-11-24,-14.92,-1.0
2008-11-25,-3.71,-1.0
2008-11-26,6.65,1.0
2008-11-27,12.22,1.0
2008-11-28,9.78,1.0
2008-12-01,4.05,1.0
2008-12-02,0.78,0.0
2008-12-03,-2.32,-1.0
2008-12-04,-10.77,-1.0
2008-12-05,-1.44,0.0
2008-12-08,14.83,1.0
2008-12-09,2.35,1.0
2008-12-10,10.9,1.0
2008-12-11,6.03,1.0
2008-12-12,-10.57,-1.0
2008-12-15,14.91,1.0
2008-12-16,-3.96,-1.0
2008-12-17,-3.13,-1.0
2008-12-18,0.34,0.0
2008-12-19,3.9,1.0
2008-12-22,1.14,0.0
2008-12-23,-5.32,-1.0
2008-12-24,-3.75,-1.0
2008-12-26,0.0,0.0
2008-12-29,2.12,1.0
2008-12-30,0.52,0.0
2009-01-02,8.45,1.0
2009-01-05,5.41,1.0
2009-01-06,-3.47,-1.0
2009-01-07,1.41,0.0
2009-01-08,-1.08,0.0
2009-01-09,-1.09,0.0
2009-01-12,-6.61,-1.0
2009-01-13,0.17,0.0
2009-01-14,1.18,0.0
2009-01-15,-9.65,-1.0
2009-01-16,4.97,1.0
2009-01-19,2.11,1.0
2009-01-20,1.55,0.0
2009-01-21,-6.6,-1.0
2009-01-22,-0.18,0.0
2009-01-23,-5.08,-1.0
2009-01-28,13.77,1.0
2009-01-29,-0.84,0.0
2009-01-30,1.69,0.0
2009-02-02,0.5,0.0
2009-02-03,2.99,1.0
2009-02-04,0.64,0.0
2009-02-05,-5.44,-1.0
2009-02-06,4.91,1.0
2009-02-09,4.03,1.0
2009-02-10,0.0,0.0
2009-02-11,-0.78,0.0
2009-02-12,-4.69,-1.0
2009-02-13,2.46,1.0
2009-02-16,0.0,0.0
2009-02-17,-6.08,-1.0
2009-02-18,3.41,1.0
2009-02-19,-0.49,0.0
2009-02-20,-8.11,-1.0
2009-02-23,1.44,0.0
2009-02-24,-8.53,-1.0
2009-02-25,-9.61,-1.0
2009-02-26,-1.18,0.0
2009-02-27,2.93,1.0
2009-03-02,-2.11,-1.0
2009-03-03,-0.54,0.0
2009-03-04,2.71,1.0
2009-03-05,-4.01,-1.0
2009-03-06,1.21,0.0
2009-03-09,1.09,0.0
2009-03-10,9.46,1.0
2009-03-11,3.14,1.0
2009-03-12,0.95,0.0
2009-03-13,1.89,0.0
2009-03-16,-4.63,-1.0
2009-03-17,9.32,1.0
2009-03-18,3.55,1.0
2009-03-19,-0.51,0.0
2009-03-20,-2.07,-1.0
2009-03-23,2.99,1.0
2009-03-24,5.3,1.0
2009-03-25,0.65,0.0
2009-03-26,0.16,0.0
2009-03-27,-3.38,-1.0
2009-03-30,-2.5,-1.0
2009-03-31,4.44,1.0
2009-04-01,1.31,0.0
2009-04-02,10.82,1.0
2009-04-03,-0.15,0.0
2009-04-06,-0.58,0.0
2009-04-07,0.88,0.0
2009-04-08,-7.13,-1.0
2009-04-09,5.02,1.0
2009-04-10,0.3,0.0
2009-04-13,-2.08,-1.0
2009-04-14,-1.98,-1.0
2009-04-15,0.0,0.0
2009-04-16,3.1,1.0
2009-04-17,-0.45,0.0
2009-04-20,2.27,1.0
2009-04-21,-1.77,0.0
2009-04-22,-0.75,0.0
2009-04-23,-2.12,-1.0
2009-04-24,0.31,0.0
2009-04-27,0.93,0.0
2009-04-28,-5.35,-1.0
2009-04-29,2.26,1.0
2009-04-30,6.48,1.0
2009-05-04,6.82,1.0
2009-05-06,4.58,1.0
2009-05-07,5.31,1.0
2009-05-08,-2.02,-1.0
2009-05-11,0.39,0.0
2009-05-12,-4.23,-1.0
2009-05-13,5.22,1.0
2009-05-14,-5.22,-1.0
2009-05-15,1.61,0.0
2009-05-18,0.4,0.0
2009-05-19,7.24,1.0
2009-05-20,4.54,1.0
2009-05-21,-1.29,0.0
2009-05-22,-0.12,0.0
2009-05-25,-0.6,0.0
2009-05-26,-2.04,-1.0
2009-05-27,-4.65,-1.0
2009-05-28,-0.38,0.0
2009-05-29,2.96,1.0
2009-06-01,1.88,0.0
2009-06-02,3.44,1.0
2009-06-03,-2.73,-1.0
2009-06-04,-3.66,-1.0
2009-06-05,-0.38,0.0
2009-06-08,1.78,0.0
2009-06-09,-5.12,-1.0
2009-06-10,1.58,0.0
2009-06-11,1.68,0.0
2009-06-12,-0.64,0.0
2009-06-15,-2.82,-1.0
2009-06-16,-2.51,-1.0
2009-06-17,-1.89,0.0
2009-06-18,2.07,0.0
2009-06-19,3.38,1.0
2009-06-22,2.22,1.0
2009-06-23,-6.65,-1.0
2009-06-24,-0.14,0.0
2009-06-25,2.47,1.0
2009-06-26,1.34,0.0
2009-06-29,-2.38,-1.0
2009-06-30,0.14,0.0
2009-07-01,2.57,1.0
2009-07-02,1.19,0.0
2009-07-03,0.52,0.0
2009-07-06,-1.04,0.0
2009-07-07,0.0,0.0
2009-07-08,-4.06,-1.0
2009-07-09,-1.5,0.0
2009-07-10,-1.94,0.0
2009-07-13,-4.66,-1.0
2009-07-14,-0.74,0.0
2009-07-15,2.99,1.0
2009-07-16,4.49,1.0
2009-07-17,1.25,0.0
2009-07-20,1.78,0.0
2009-07-21,0.27,0.0
2009-07-22,3.36,1.0
2009-07-23,2.08,0.0
2009-07-24,3.18,1.0
2009-07-27,0.49,0.0
2009-07-28,2.21,1.0
2009-07-29,2.04,0.0
2009-07-30,3.18,1.0
2009-07-31,-0.11,0.0
2009-08-03,-1.03,0.0
2009-08-04,5.65,1.0
2009-08-05,0.44,0.0
2009-08-06,1.09,0.0
2009-08-07,-3.55,-1.0
2009-08-10,-1.34,0.0
2009-08-11,2.49,1.0
2009-08-12,-0.99,0.0
2009-08-13,1.78,0.0
2009-08-14,-0.11,0.0
2009-08-17,-5.48,-1.0
2009-08-18,0.23,0.0
2009-08-19,-0.58,0.0
2009-08-20,4.77,1.0
2009-08-21,-1.89,0.0
2009-08-24,2.94,1.0
2009-08-25,3.52,1.0
2009-08-26,2.87,1.0
2009-08-27,-1.96,0.0
2009-08-28,1.47,0.0
2009-08-31,-0.73,0.0
2009-09-01,0.31,0.0
2009-09-02,-2.92,-1.0
2009-09-03,-1.82,0.0
2009-09-04,-2.73,-1.0
2009-09-07,-1.8,0.0
2009-09-08,1.37,0.0
2009-09-09,-2.26,-1.0
2009-09-10,4.5,1.0
2009-09-11,0.88,0.0
2009-09-14,-1.42,0.0
2009-09-15,2.22,1.0
2009-09-16,2.17,1.0
2009-09-17,2.34,1.0
2009-09-18,-1.66,0.0
2009-09-21,0.0,0.0
2009-09-22,0.32,0.0
2009-09-23,-1.69,0.0
2009-09-24,-0.64,0.0
2009-09-25,0.32,0.0
2009-09-28,-1.4,0.0
2009-09-29,2.18,1.0
2009-09-30,-1.6,0.0
2009-10-01,0.87,0.0
2009-10-05,0.43,0.0
2009-10-06,0.64,0.0
2009-10-07,-0.53,0.0
2009-10-08,4.81,1.0
2009-10-09,5.61,1.0
2009-10-12,0.48,0.0
2009-10-13,0.96,0.0
2009-10-14,0.0,0.0
2009-10-15,0.0,0.0
2009-10-16,-1.9,0.0
2009-10-19,4.37,1.0
2009-10-20,0.47,0.0
2009-10-21,0.93,0.0
2009-10-22,0.92,0.0
2009-10-23,-3.18,-1.0
2009-10-26,0.0,0.0
2009-10-27,2.35,1.0
2009-10-28,-2.75,-1.0
2009-10-29,0.0,0.0
2009-10-30,0.47,0.0
2009-11-02,-0.94,0.0
2009-11-03,-2.84,-1.0
2009-11-04,1.46,0.0
2009-11-05,0.0,0.0
2009-11-06,5.29,1.0
2009-11-09,1.83,0.0
2009-11-10,1.35,0.0
2009-11-11,0.88,0.0
2009-11-12,-3.95,-1.0
2009-11-13,0.46,0.0
2009-11-16,3.18,1.0
2009-11-17,0.44,0.0
2009-11-18,-0.44,0.0
2009-11-19,1.32,0.0
2009-11-20,0.87,0.0
2009-11-23,0.43,0.0
2009-11-24,3.43,1.0
2009-11-25,-1.66,0.0
2009-11-26,-3.38,-1.0
2009-11-27,-7.86,-1.0
2009-11-30,3.32,1.0
2009-12-01,0.0,0.0
2009-12-02,2.75,1.0
2009-12-03,0.45,0.0
2009-12-04,-1.33,0.0
2009-12-07,0.45,0.0
2009-12-08,0.45,0.0
2009-12-09,0.0,0.0
2009-12-10,1.79,0.0
2009-12-11,-0.88,0.0
2009-12-14,3.98,1.0
2009-12-15,-1.7,0.0
2009-12-16,-1.73,0.0
2009-12-17,-3.08,-1.0
2009-12-18,0.0,0.0
2009-12-21,0.0,0.0
2009-12-22,0.0,0.0
2009-12-23,1.82,0.0
2009-12-24,1.34,0.0
2009-12-28,-1.76,0.0
2009-12-29,-2.69,-1.0
2009-12-30,0.0,0.0
2010-01-04,-1.84,0.0
2010-01-05,1.88,0.0
2010-01-06,1.84,0.0
2010-01-07,-0.45,0.0
2010-01-08,-2.73,-1.0
2010-01-11,5.61,1.0
2010-01-12,0.88,0.0
2010-01-13,-3.51,-1.0
2010-01-14,0.0,0.0
2010-01-15,-5.91,-1.0
2010-01-18,-2.42,-1.0
2010-01-19,1.49,0.0
2010-01-20,-2.83,-1.0
2010-01-21,2.41,1.0
2010-01-22,-3.04,-1.0
2010-01-25,-4.25,-1.0
2010-01-26,-4.33,-1.0
2010-01-27,-1.88,0.0
2010-01-28,2.59,1.0
2010-01-29,-2.52,-1.0
2010-02-01,-3.71,-1.0
2010-02-02,-1.87,0.0
2010-02-03,9.17,1.0
2010-02-04,-1.85,0.0
2010-02-05,-2.89,-1.0
2010-02-08,-1.95,0.0
2010-02-09,6.88,1.0
2010-02-10,-3.93,-1.0
2010-02-11,3.41,1.0
2010-02-12,-0.77,0.0
2010-02-16,-0.89,0.0
2010-02-17,1.56,0.0
2010-02-18,0.22,0.0
2010-02-19,-3.07,-1.0
2010-02-22,1.36,0.0
2010-02-23,-0.45,0.0
2010-02-24,-0.79,0.0
2010-02-25,-1.24,0.0
2010-02-26,-0.11,0.0
2010-03-02,4.82,1.0
2010-03-03,0.0,0.0
2010-03-04,-1.53,0.0
2010-03-05,-0.11,0.0
2010-03-08,2.34,1.0
2010-03-09,1.74,0.0
2010-03-10,-0.32,0.0
2010-03-11,0.11,0.0
2010-03-12,0.64,0.0
2010-03-15,0.21,0.0
2010-03-16,0.21,0.0
2010-03-17,1.27,0.0
2010-03-18,2.93,1.0
2010-03-19,2.13,1.0
2010-03-22,-1.39,0.0
2010-03-23,1.92,0.0
2010-03-24,-1.88,0.0
2010-03-25,-2.62,-1.0
2010-03-26,2.07,0.0
2010-03-29,-1.42,0.0
2010-03-30,0.0,0.0
2010-03-31,0.41,0.0
2010-04-01,0.21,0.0
2010-04-02,0.72,0.0
2010-04-05,-4.17,-1.0
2010-04-06,0.11,0.0
2010-04-07,-0.11,0.0
2010-04-08,0.53,0.0
2010-04-09,-1.05,0.0
2010-04-12,-0.85,0.0
2010-04-13,-0.32,0.0
2010-04-14,-1.73,0.0
2010-04-15,1.65,0.0
2010-04-16,0.32,0.0
2010-04-19,-3.66,-1.0
2010-04-20,0.78,0.0
2010-04-21,0.55,0.0
2010-04-22,0.88,0.0
2010-04-23,-3.06,-1.0
2010-04-26,-2.03,-1.0
2010-04-27,-0.46,0.0
2010-04-28,-3.35,-1.0
2010-04-29,-1.08,0.0
2010-04-30,2.42,1.0
2010-05-03,0.0,0.0
2010-05-04,-3.78,-1.0
2010-05-06,-2.33,-1.0
2010-05-07,-4.52,-1.0
2010-05-10,8.29,1.0
2010-05-11,1.58,0.0
2010-05-12,-4.67,-1.0
2010-05-13,-3.51,-1.0
2010-05-14,-2.21,-1.0
2010-05-17,-3.46,-1.0
2010-05-18,1.65,0.0
2010-05-19,-1.9,0.0
2010-05-20,-1.8,0.0
2010-05-24,1.13,0.0
2010-05-25,-6.4,-1.0
2010-05-26,1.78,0.0
2010-05-27,0.0,0.0
2010-05-28,5.55,1.0
2010-05-31,4.43,1.0
2010-06-01,3.44,1.0
2010-06-03,-0.13,0.0
2010-06-04,-2.69,-1.0
2010-06-07,-2.5,-1.0
2010-06-08,4.19,1.0
2010-06-09,-0.78,0.0
2010-06-10,-1.31,0.0
2010-06-11,1.99,0.0
2010-06-14,5.19,1.0
2010-06-15,-0.99,0.0
2010-06-16,-1.5,0.0
2010-06-17,-3.04,-1.0
2010-06-18,0.52,0.0
2010-06-21,5.06,1.0
2010-06-22,-0.25,0.0
2010-06-23,-0.25,0.0
2010-06-24,2.98,1.0
2010-06-25,-1.69,0.0
2010-06-28,-2.33,-1.0
2010-06-29,-2.01,-1.0
2010-06-30,-3.85,-1.0
2010-07-01,0.93,0.0
2010-07-02,-4.36,-1.0
2010-07-05,0.97,0.0
2010-07-06,0.14,0.0
2010-07-07,-2.05,-1.0
2010-07-08,2.51,1.0
2010-07-09,0.95,0.0
2010-07-12,-0.13,0.0
2010-07-13,2.16,1.0
2010-07-14,4.62,1.0
2010-07-15,-1.01,0.0
2010-07-16,0.64,0.0
2010-07-19,2.15,1.0
2010-07-20,-0.74,0.0
2010-07-21,-1.5,0.0
2010-07-22,-1.27,0.0
2010-07-23,2.19,1.0
2010-07-26,-1.76,0.0
2010-07-27,-0.26,0.0
2010-07-28,1.54,0.0
2010-07-29,-0.13,0.0
2010-07-30,1.27,0.0
2010-08-02,-1.25,0.0
2010-08-03,0.13,0.0
2010-08-04,2.4,1.0
2010-08-05,-3.09,-1.0
2010-08-06,-2.42,-1.0
2010-08-09,-1.17,0.0
2010-08-10,0.26,0.0
2010-08-11,0.4,0.0
2010-08-12,-4.2,-1.0
2010-08-13,1.37,0.0
2010-08-16,-0.54,0.0
2010-08-17,2.99,1.0
2010-08-18,2.9,1.0
2010-08-19,1.79,0.0
2010-08-20,-0.25,0.0
2010-08-23,3.03,1.0
2010-08-24,0.49,0.0
2010-08-25,-0.37,0.0
2010-08-26,-0.86,0.0
2010-08-27,-0.12,0.0
2010-08-30,5.44,1.0
2010-08-31,0.35,0.0
2010-09-01,1.4,0.0
2010-09-02,1.04,0.0
2010-09-03,0.34,0.0
2010-09-06,-0.23,0.0
2010-09-07,0.0,0.0
2010-09-08,-1.48,0.0
2010-09-09,2.66,1.0
2010-09-10,2.36,1.0
2010-09-13,-0.77,0.0
2010-09-14,-0.33,0.0
2010-09-15,2.34,1.0
2010-09-16,0.0,0.0
2010-09-17,0.43,0.0
2010-09-20,0.32,0.0
2010-09-24,1.83,0.0
2010-09-27,-0.32,0.0
2010-09-28,-3.29,-1.0
2010-09-29,0.77,0.0
2010-09-30,-4.36,-1.0
2010-10-01,-0.34,0.0
2010-10-04,5.95,1.0
2010-10-05,1.73,0.0
2010-10-06,1.38,0.0
2010-10-07,1.68,0.0
2010-10-08,4.02,1.0
2010-10-11,1.98,0.0
2010-10-12,-2.43,-1.0
2010-10-13,1.0,0.0
2010-10-14,2.96,1.0
2010-10-15,-2.87,-1.0
2010-10-18,-1.48,0.0
2010-10-19,-1.5,0.0
2010-10-20,0.41,0.0
2010-10-21,-3.54,-1.0
2010-10-22,-0.63,0.0
2010-10-25,0.42,0.0
2010-10-26,0.63,0.0
2010-10-27,3.86,1.0
2010-10-28,-0.5,0.0
2010-10-29,-3.54,-1.0
2010-11-01,-0.21,0.0
2010-11-02,1.78,0.0
2010-11-03,5.67,1.0
2010-11-04,0.0,0.0
2010-11-05,-3.71,-1.0
2010-11-08,-0.3,0.0
2010-11-09,1.12,0.0
2010-11-10,0.1,0.0
2010-11-11,-4.72,-1.0
2010-11-12,-0.63,0.0
2010-11-15,-1.38,0.0
2010-11-16,1.72,0.0
2010-11-17,-1.27,0.0
2010-11-18,1.93,0.0
2010-11-19,3.78,1.0
2010-11-22,1.11,0.0
2010-11-23,2.6,1.0
2010-11-24,-0.98,0.0
2010-11-25,2.96,1.0
2010-11-26,-2.39,-1.0
2010-11-29,-1.96,0.0
2010-11-30,0.0,0.0
2010-12-01,5.0,1.0
2010-12-02,1.9,0.0
2010-12-03,-1.87,0.0
2010-12-06,3.33,1.0
2010-12-07,1.84,0.0
2010-12-08,-1.36,0.0
2010-12-09,-0.92,0.0
2010-12-10,-2.78,-1.0
2010-12-13,1.43,0.0
2010-12-14,0.94,0.0
2010-12-15,1.86,0.0
2010-12-16,2.28,1.0
2010-12-17,0.0,0.0
2010-12-20,-1.34,0.0
2010-12-21,-0.45,0.0
2010-12-22,-4.09,-1.0
2010-12-23,1.42,0.0
2010-12-24,-3.27,-1.0
2010-12-27,0.48,0.0
2010-12-28,9.62,1.0
2010-12-29,2.63,1.0
2010-12-30,-0.85,0.0
2011-01-03,1.72,0.0
2011-01-04,3.81,1.0
2011-01-05,-2.45,-1.0
2011-01-06,2.51,1.0
2011-01-07,-0.41,0.0
2011-01-10,-1.23,0.0
2011-01-11,4.98,1.0
2011-01-12,-0.79,0.0
2011-01-13,-1.2,0.0
2011-01-14,2.82,1.0
2011-01-17,-0.39,0.0
2011-01-18,0.39,0.0
2011-01-19,-1.57,0.0
2011-01-20,1.59,0.0
2011-01-21,-5.88,-1.0
2011-01-24,-1.25,0.0
2011-01-25,5.06,1.0
2011-01-26,1.2,0.0
2011-01-27,3.57,1.0
2011-01-28,-1.92,0.0
2011-01-31,-7.03,-1.0
2011-02-01,-2.1,-1.0
2011-02-07,-0.43,0.0
2011-02-08,-2.59,-1.0
2011-02-09,2.21,1.0
2011-02-10,-3.9,-1.0
2011-02-11,-0.9,0.0
2011-02-14,5.0,1.0
2011-02-15,-2.6,-1.0
2011-02-16,-4.44,-1.0
2011-02-17,-3.72,-1.0
2011-02-18,5.8,1.0
2011-02-21,-4.11,-1.0
2011-02-22,-5.71,-1.0
2011-02-23,-0.51,0.0
2011-02-24,1.02,0.0
2011-02-25,3.52,1.0
2011-02-28,-3.59,-1.0
2011-03-02,-5.94,-1.0
2011-03-03,4.28,1.0
2011-03-04,4.72,1.0
2011-03-07,-0.98,0.0
2011-03-08,3.47,1.0
2011-03-09,-0.48,0.0
2011-03-10,1.92,0.0
2011-03-11,-3.77,-1.0
2011-03-14,-0.98,0.0
2011-03-15,-2.38,-1.0
2011-03-16,-0.61,0.0
2011-03-17,0.31,0.0
2011-03-18,5.8,1.0
2011-03-21,0.96,0.0
2011-03-22,-1.43,0.0
2011-03-23,5.31,1.0
2011-03-24,0.0,0.0
2011-03-25,2.29,1.0
2011-03-28,-3.59,-1.0
2011-03-29,0.47,0.0
2011-03-30,2.78,1.0
2011-03-31,3.6,1.0
2011-04-01,0.0,0.0
2011-04-04,0.87,0.0
2011-04-05,-0.86,0.0
2011-04-06,-0.87,0.0
2011-04-07,3.07,1.0
2011-04-08,7.23,1.0
2011-04-11,-0.4,0.0
2011-04-12,-1.99,-1.0
2011-04-13,0.41,0.0
2011-04-14,-1.21,0.0
2011-04-15,-0.82,0.0
2011-04-18,1.65,0.0
2011-04-19,-3.25,-1.0
2011-04-20,1.26,0.0
2011-04-21,-2.49,-1.0
2011-04-22,0.85,0.0
2011-04-25,1.69,0.0
2011-04-26,0.0,0.0
2011-04-27,5.39,1.0
2011-04-28,-0.39,0.0
2011-04-29,1.98,0.0
2011-05-02,0.78,0.0
2011-05-03,-3.08,-1.0
2011-05-04,-1.59,0.0
2011-05-06,-2.42,-1.0
2011-05-09,-1.65,0.0
2011-05-11,4.2,1.0
2011-05-12,-4.03,-1.0
2011-05-13,-1.68,0.0
2011-05-16,-2.56,-1.0
2011-05-17,-0.44,0.0
2011-05-18,0.88,0.0
2011-05-19,-5.68,-1.0
2011-05-20,-2.31,-1.0
2011-05-23,-1.42,0.0
2011-05-24,2.88,1.0
2011-05-25,-0.47,0.0
2011-05-26,3.29,1.0
2011-05-27,1.82,0.0
2011-05-30,0.45,0.0
2011-05-31,2.67,1.0
2011-06-01,0.0,0.0
2011-06-02,2.6,1.0
2011-06-03,1.27,0.0
2011-06-07,-1.67,0.0
2011-06-08,-2.54,-1.0
2011-06-09,0.0,0.0
2011-06-10,0.0,0.0
2011-06-13,0.0,0.0
2011-06-14,2.17,1.0
2011-06-15,2.55,1.0
2011-06-16,-2.49,-1.0
2011-06-17,5.11,1.0
2011-06-20,0.4,0.0
2011-06-21,0.81,0.0
2011-06-22,2.0,0.0
2011-06-23,-2.35,-1.0
2011-06-24,1.2,0.0
2011-06-27,-0.4,0.0
2011-06-28,2.79,1.0
2011-06-29,0.78,0.0
2011-06-30,0.0,0.0
2011-07-01,1.92,0.0
2011-07-04,-1.13,0.0
2011-07-05,-1.53,0.0
2011-07-06,1.94,0.0
2011-07-07,2.28,1.0
2011-07-08,-3.35,-1.0
2011-07-11,0.0,0.0
2011-07-12,-3.85,-1.0
2011-07-13,2.0,0.0
2011-07-14,-0.39,0.0
2011-07-15,1.97,0.0
2011-07-18,-0.77,0.0
2011-07-19,-1.17,0.0
2011-07-20,2.76,1.0
2011-07-21,1.53,0.0
2011-07-22,-0.75,0.0
2011-07-25,-2.66,-1.0
2011-07-26,-3.52,-1.0
2011-07-27,-2.43,-1.0
2011-07-28,0.0,0.0
2011-07-29,-1.24,0.0
2011-08-01,0.42,0.0
2011-08-02,-3.35,-1.0
2011-08-03,-3.46,-1.0
2011-08-04,-2.24,-1.0
2011-08-05,-5.05,-1.0
2011-08-08,-5.89,-1.0
2011-08-09,-3.49,-1.0
2011-08-10,-0.74,0.0
2011-08-11,-1.29,0.0
2011-08-12,0.43,0.0
2011-08-16,9.19,1.0
2011-08-17,2.48,1.0
2011-08-18,0.97,0.0
2011-08-19,-5.45,-1.0
2011-08-22,-2.33,-1.0
2011-08-23,5.18,1.0
2011-08-24,0.49,0.0
2011-08-25,-0.98,0.0
2011-08-26,-0.99,0.0
2011-08-29,2.5,1.0
2011-08-30,0.49,0.0
2011-08-31,0.97,0.0
2011-09-01,0.96,0.0
2011-09-02,-1.9,0.0
2011-09-05,-7.18,-1.0
2011-09-06,-1.88,0.0
2011-09-07,5.65,1.0
2011-09-08,-0.61,0.0
2011-09-09,-3.55,-1.0
2011-09-14,-2.11,-1.0
2011-09-15,3.44,1.0
2011-09-16,8.11,1.0
2011-09-19,-1.44,0.0
2011-09-20,2.93,1.0
2011-09-21,1.9,0.0
2011-09-22,-1.86,0.0
2011-09-23,-8.91,-1.0
2011-09-26,-6.14,-1.0
2011-09-27,4.77,1.0
2011-09-28,-0.63,0.0
2011-09-29,4.05,1.0
2011-09-30,0.31,0.0
2011-10-04,-11.12,-1.0
2011-10-05,-14.93,-1.0
2011-10-06,1.62,0.0
2011-10-07,11.55,1.0
2011-10-10,1.19,0.0
2011-10-11,3.88,1.0
2011-10-12,3.51,1.0
2011-10-13,0.66,0.0
2011-10-14,-0.54,0.0
2011-10-17,3.17,1.0
2011-10-18,-3.92,-1.0
2011-10-19,-1.76,0.0
2011-10-20,-5.5,-1.0
2011-10-21,4.28,1.0
2011-10-24,8.66,1.0
2011-10-25,-1.26,0.0
2011-10-26,2.55,1.0
2011-10-27,4.55,1.0
2011-10-28,-0.99,0.0
2011-10-31,-1.6,0.0
2011-11-01,-1.93,0.0
2011-11-02,-0.41,0.0
2011-11-03,-4.79,-1.0
2011-11-04,6.56,1.0
2011-11-07,-2.77,-1.0
2011-11-08,1.48,0.0
2011-11-09,-0.83,0.0
2011-11-10,-6.39,-1.0
2011-11-11,3.58,1.0
2011-11-14,5.41,1.0
2011-11-15,-2.26,-1.0
2011-11-16,-2.83,-1.0
2011-11-17,2.7,1.0
2011-11-18,-2.94,-1.0
2011-11-21,0.43,0.0
2011-11-22,-0.97,0.0
2011-11-23,-3.7,-1.0
2011-11-24,-1.13,0.0
2011-11-25,-2.97,-1.0
2011-11-28,4.83,1.0
2011-11-29,2.81,1.0
2011-11-30,-0.22,0.0
2011-12-01,4.06,1.0
2011-12-02,-0.11,0.0
2011-12-05,-0.74,0.0
2011-12-06,-1.91,0.0
2011-12-07,2.93,1.0
2011-12-08,-1.05,0.0
2011-12-09,-2.55,-1.0
2011-12-12,1.53,0.0
2011-12-13,0.86,0.0
2011-12-14,-2.35,-1.0
2011-12-15,-3.93,-1.0
2011-12-16,0.34,0.0
2011-12-19,-1.81,0.0
2011-12-20,-0.58,0.0
2011-12-21,7.66,1.0
2011-12-22,1.29,0.0
2011-12-23,-0.21,0.0
2011-12-26,-1.07,0.0
2011-12-27,-0.86,0.0
2011-12-28,0.54,0.0
2011-12-29,-0.43,0.0
2012-01-02,1.3,0.0
2012-01-03,4.72,1.0
2012-01-04,-0.31,0.0
2012-01-05,-0.82,0.0
2012-01-06,-1.24,0.0
2012-01-09,-0.1,0.0
2012-01-10,3.15,1.0
2012-01-11,0.2,0.0
2012-01-12,-1.52,0.0
2012-01-13,-1.55,0.0
2012-01-16,-3.25,-1.0
2012-01-17,3.03,1.0
2012-01-18,2.0,0.0
2012-01-19,2.16,1.0
2012-01-20,0.6,0.0
2012-01-25,0.2,0.0
2012-01-26,-0.8,0.0
2012-01-27,1.81,0.0
2012-01-30,-2.18,-1.0
2012-01-31,0.91,0.0
2012-02-01,3.81,1.0
2012-02-02,2.9,1.0
2012-02-03,-4.23,-1.0
2012-02-06,-2.06,-1.0
2012-02-07,-0.5,0.0
2012-02-08,5.63,1.0
2012-02-09,4.29,1.0
2012-02-10,-0.91,0.0
2012-02-13,-0.46,0.0
2012-02-14,-0.93,0.0
2012-02-15,0.0,0.0
2012-02-16,-3.74,-1.0
2012-02-17,2.43,1.0
2012-02-20,-5.21,-1.0
2012-02-21,0.0,0.0
2012-02-22,-0.7,0.0
2012-02-23,0.6,0.0
2012-02-24,-1.1,0.0
2012-02-27,-3.14,-1.0
2012-02-28,0.1,0.0
